CustomerKey,FirstName,MiddleName,LastName,Full Name,Gender,DateFirstPurchase,City,CountryName
13529,Pamela,A,Martinez,Pamela Martinez,female,2020-07-16,South Melbourne,Australia
13530,Krystal,D,Chen,Krystal Chen,female,2021-09-14,Reading,United Kingdom
13531,Tyrone,NULL,Gutierrez,Tyrone Gutierrez,Male,2021-09-05,Sèvres,France
13532,Melody,V,Gill,Melody Gill,female,2021-09-25,Poing,Germany
13533,Eduardo,G,Butler,Eduardo Butler,Male,2021-04-09,Billericay,United Kingdom
13534,Beth,NULL,Navarro,Beth Navarro,female,2021-08-07,London,United Kingdom
13535,Omar,J,Nara,Omar Nara,Male,2021-07-21,Gateshead,United Kingdom
13536,Arianna,NULL,Ward,Arianna Ward,female,2019-12-24,Saint Germain en Laye,France
13537,Jill,E,Moreno,Jill Moreno,female,2019-11-29,Saint Ouen,France
13538,Vanessa,NULL,Henderson,Vanessa Henderson,female,2019-02-24,Kassel,Germany
13539,Roger,NULL,Guo,Roger Guo,Male,2021-08-05,London,United Kingdom
13540,Paula,NULL,Ortega,Paula Ortega,female,2019-02-09,Erlangen,Germany
13541,Ashlee,NULL,Xu,Ashlee Xu,female,2019-02-28,Hannover,Germany
13542,Sharon,C,Kumar,Sharon Kumar,female,2019-02-26,Frankfurt,Germany
13543,Phillip,NULL,Rana,Phillip Rana,Male,2019-02-26,Leipzig,Germany
13544,Joy,L,Martin,Joy Martin,female,2021-04-19,London,United Kingdom
13545,Brad,J,Sharma,Brad Sharma,Male,2019-02-11,Grevenbroich,Germany
13546,Mitchell,D,Jai,Mitchell Jai,Male,2019-01-29,Münster,Germany
13547,Michele,NULL,Jimenez,Michele Jimenez,female,2021-08-16,Stoke-on-Trent,United Kingdom
13548,Bridget,M,Jai,Bridget Jai,female,2019-02-01,Frankfurt,Germany
13549,Richard,NULL,King,Richard King,Male,2021-05-01,Paris,France
13550,Joe,NULL,Malhotra,Joe Malhotra,Male,2021-03-21,Saint Germain en Laye,France
13551,Jacob,NULL,Lee,Jacob Lee,Male,2020-12-04,Cheltenham,United Kingdom
13552,Trevor,L,Hughes,Trevor Hughes,Male,2019-12-24,Saint Germain en Laye,France
13553,Jessica,NULL,Coleman,Jessica Coleman,female,2020-11-30,Oxford,United Kingdom
13554,Paula,W,Moreno,Paula Moreno,female,2020-12-11,London,United Kingdom
13555,Tammy,L,Smith,Tammy Smith,female,2019-12-24,Orleans,France
13556,Alisha,NULL,Nath,Alisha Nath,female,2019-12-19,Lieusaint,France
13557,Stacey,A,Liu,Stacey Liu,female,2020-12-15,London,United Kingdom
13558,Karen,K,Lu,Karen Lu,female,2019-12-16,Villeneuve-d'Ascq,France
13559,Lori,M,Ramos,Lori Ramos,female,2019-02-26,Berlin,Germany
13560,Andres,T,Shan,Andres Shan,Male,2019-03-19,Frankfurt am Main,Germany
13561,Gary,E,Navarro,Gary Navarro,Male,2020-11-29,London,United Kingdom
13562,Bryant,NULL,Van,Bryant Van,Male,2020-12-23,Newcastle upon Tyne,United Kingdom
13563,Phillip,M,Sai,Phillip Sai,Male,2019-01-08,Stoke-on-Trent,United Kingdom
13564,Sabrina,NULL,Blanco,Sabrina Blanco,female,2019-12-05,Paris,France
13565,Tiffany,K,Zhao,Tiffany Zhao,female,2020-01-23,Courbevoie,France
13566,Mikael,NULL,Sandberg,Mikael Sandberg,female,2021-06-23,Solingen,Germany
13567,Anne,T,Rubio,Anne Rubio,female,2019-03-05,Stuttgart,Germany
13568,Max,C,Jimenez,Max Jimenez,Male,2021-02-18,Paris,France
13569,Marcus,NULL,Hall,Marcus Hall,Male,2021-05-31,Darmstadt,Germany
13570,Benjamin,J,Jackson,Benjamin Jackson,Male,2019-03-14,Ingolstadt,Germany
13571,Allen,I,Mehta,Allen Mehta,Male,2021-01-28,Boulogne-Billancourt,France
13572,Shaun,NULL,Deng,Shaun Deng,Male,2019-03-02,Stuttgart,Germany
13573,Edwin,M,Pal,Edwin Pal,Male,2021-05-13,Orleans,France
13574,Brenda,NULL,Garcia,Brenda Garcia,female,2021-01-30,Dresden,Germany
13575,Alicia,D,Shen,Alicia Shen,female,2020-01-18,Les Ulis,France
13576,Tamara,NULL,Lal,Tamara Lal,female,2019-01-09,London,United Kingdom
13577,Theodore,NULL,Torres,Theodore Torres,Male,2020-01-21,Paris,France
13578,Karl,G,Nath,Karl Nath,Male,2022-01-15,Roncq,France
13579,Alan,NULL,Chen,Alan Chen,Male,2019-03-27,Ingolstadt,Germany
13580,Carol,P,Xu,Carol Xu,female,2019-03-23,Offenbach,Germany
13581,Albert,W,Blanco,Albert Blanco,Male,2019-01-04,Esher-Molesey,United Kingdom
13582,Martha,NULL,Gao,Martha Gao,female,2021-01-29,London,United Kingdom
13583,Blake,NULL,Butler,Blake Butler,Male,2019-01-21,Gateshead,United Kingdom
13584,Isaiah,E,Cox,Isaiah Cox,Male,2019-01-26,Runcorn,United Kingdom
13585,Savannah,NULL,Morris,Savannah Morris,female,2019-01-22,Leeds,United Kingdom
13586,Larry,B,Alonso,Larry Alonso,Male,2021-04-27,Gateshead,United Kingdom
13587,Kristina,NULL,Subram,Kristina Subram,female,2021-10-28,Bonn,Germany
13588,Deb,A,Dominguez,Deb Dominguez,female,2021-11-16,Leipzig,Germany
13589,Cameron,M,Smith,Cameron Smith,Male,2021-08-20,Drancy,France
13590,Louis,B,Xie,Louis Xie,Male,2019-01-03,York,United Kingdom
13591,Latasha,A,Alonso,Latasha Alonso,female,2019-01-02,York,United Kingdom
13592,Gabriella,J,Collins,Gabriella Collins,female,2020-01-02,Chatou,France
13593,Deanna,A,Navarro,Deanna Navarro,female,2021-12-15,Frankfurt am Main,Germany
13594,Jessica,A,Williams,Jessica Williams,female,2021-07-28,Hamburg,Germany
13595,Cole,L,Stewart,Cole Stewart,Male,2020-01-13,Bobigny,France
13596,Billy,R,Gomez,Billy Gomez,Male,2021-02-10,Orly,France
13597,Lance,D,Gutierrez,Lance Gutierrez,Male,2021-08-19,Hof,Germany
13598,Keith,R,Luo,Keith Luo,Male,2021-10-07,Werne,Germany
13599,Valerie,M,Zhu,Valerie Zhu,female,2021-05-01,Berks,United Kingdom
13600,Marie,NULL,Sanz,Marie Sanz,female,2019-02-03,Watford,United Kingdom
13601,Tanya,N,Dominguez,Tanya Dominguez,female,2022-01-03,Berlin,Germany
13602,Virginia,NULL,Mehta,Virginia Mehta,female,2019-02-05,Billericay,United Kingdom
13603,Molly,S,Martinez,Molly Martinez,female,2021-03-22,Leeds,United Kingdom
13604,Nuan,NULL,Zheng,Nuan Zheng,Male,2021-10-10,London,United Kingdom
13605,Gerrit,Jan,Straatsma,Gerrit Straatsma,Male,2020-01-21,Metz,France
13606,Drew,NULL,Sharma,Drew Sharma,Male,2019-04-17,Frankfurt,Germany
13607,Levi,J,Rana,Levi Rana,Male,2019-04-18,Frankfurt am Main,Germany
13608,Karla,H,Kumar,Karla Kumar,female,2021-10-12,Paderborn,Germany
13609,Ramon,K,Yang,Ramon Yang,Male,2021-08-07,London,United Kingdom
13610,Omar,R,Sharma,Omar Sharma,Male,2021-03-21,Paris,France
13611,Marshall,L,Huang,Marshall Huang,Male,2022-01-05,Sèvres,France
13612,Hailey,C,Ross,Hailey Ross,female,2021-06-10,Warrington,United Kingdom
13613,Derek,E,Jai,Derek Jai,Male,2021-02-13,Springwood,Australia
13614,Julie,NULL,Becker,Julie Becker,female,2021-04-26,North Ryde,Australia
13615,Jacquelyn,I,Rowe,Jacquelyn Rowe,female,2021-01-29,Sydney,Australia
13616,Cole,E,Ramirez,Cole Ramirez,Male,2020-07-14,Sunbury,Australia
13617,Gerald,NULL,Suri,Gerald Suri,Male,2021-04-18,Cranbourne,Australia
13618,Jay,M,Raman,Jay Raman,Male,2020-07-11,Geelong,Australia
13619,Arturo,NULL,Xu,Arturo Xu,Male,2020-07-20,Rhodes,Australia
13620,Damien,M,Ye,Damien Ye,Male,2020-07-06,Coffs Harbour,Australia
13621,Melody,NULL,Ruiz,Melody Ruiz,female,2021-07-23,Sunbury,Australia
13622,Alan,NULL,Wang,Alan Wang,Male,2020-07-02,Newcastle,Australia
13623,Mitchell,NULL,Carson,Mitchell Carson,Male,2021-06-27,Melbourne,Australia
13624,Nicole,C,Long,Nicole Long,female,2021-02-22,Sunbury,Australia
13625,Jason,J,Campbell,Jason Campbell,Male,2020-07-21,Port Macquarie,Australia
13626,Johnathan,D,Madan,Johnathan Madan,Male,2020-07-13,Brisbane,Australia
13627,Natasha,K,Rubio,Natasha Rubio,female,2021-03-17,Darlinghurst,Australia
13628,Kaitlin,NULL,Schmidt,Kaitlin Schmidt,female,2021-04-01,Cranbourne,Australia
13629,Karla,W,Yuan,Karla Yuan,female,2020-07-21,Rockhampton,Australia
13630,Brenda,NULL,Arun,Brenda Arun,female,2020-07-01,Wollongong,Australia
13631,Joe,NULL,Subram,Joe Subram,Male,2020-07-01,Matraville,Australia
13632,Cheryl,C,Munoz,Cheryl Munoz,female,2020-07-22,Cloverdale,Australia
13633,Juan,NULL,Ramos,Juan Ramos,Male,2020-07-25,North Ryde,Australia
13634,Alexis,L,Russell,Alexis Russell,female,2021-09-03,Brisbane,Australia
13635,Kurt,D,Deng,Kurt Deng,Male,2021-02-01,Matraville,Australia
13636,Jarrod,NULL,Rodriguez,Jarrod Rodriguez,Male,2020-07-14,Sunbury,Australia
13637,Victoria,S,Cooper,Victoria Cooper,female,2020-07-25,Wollongong,Australia
13638,Diana,NULL,Alvarez,Diana Alvarez,female,2020-07-14,Sydney,Australia
13639,Colin,NULL,Liang,Colin Liang,Male,2021-02-14,Geelong,Australia
13640,Rachael,G,Patel,Rachael Patel,female,2021-03-15,East Brisbane,Australia
13641,Adrian,K,Watson,Adrian Watson,Male,2021-03-17,Hervey Bay,Australia
13642,Cassie,NULL,Nara,Cassie Nara,female,2021-05-09,Darlinghurst,Australia
13643,Ronald,B,Sai,Ronald Sai,Male,2020-07-07,Lane Cove,Australia
13644,Kristi,M,Dominguez,Kristi Dominguez,female,2020-07-16,Bendigo,Australia
13645,Eugene,L,He,Eugene He,Male,2020-07-19,Hawthorne,Australia
13646,Terry,R,Yuan,Terry Yuan,Male,2020-07-22,Warrnambool,Australia
13647,Armando,M,Alonso,Armando Alonso,Male,2020-07-01,East Brisbane,Australia
13648,Arturo,NULL,Sharma,Arturo Sharma,Male,2020-07-29,Rockhampton,Australia
13649,Rebekah,NULL,Suarez,Rebekah Suarez,female,2020-07-20,Townsville,Australia
13650,Jessie,A,She,Jessie She,Male,2020-07-11,North Sydney,Australia
13651,Jerry,C,Sharma,Jerry Sharma,Male,2020-07-06,Perth,Australia
13652,Tamara,A,Zeng,Tamara Zeng,female,2021-05-08,Beaverton,United States
13653,Tony,NULL,Chander,Tony Chander,Male,2020-05-13,Burien,United States
13654,Shawn,R,Andersen,Shawn Andersen,Male,2021-07-08,Bellingham,United States
13655,Christopher,L,Walker,Christopher Walker,Male,2021-11-06,Bellingham,United States
13656,Faith,NULL,Howard,Faith Howard,female,2021-07-14,Bellflower,United States
13657,Kaylee,M,Collins,Kaylee Collins,female,2020-04-30,Lebanon,United States
13658,Wyatt,J,Bennett,Wyatt Bennett,Male,2020-05-13,Redmond,United States
13659,Clayton,NULL,Shan,Clayton Shan,Male,2021-06-05,Ballard,United States
13660,Ethan,NULL,Davis,Ethan Davis,Male,2021-05-20,Metchosin,Canada
13661,Andre,M,Sara,Andre Sara,Male,2019-02-05,Warrington,United Kingdom
13662,Miguel,C,Roberts,Miguel Roberts,Male,2020-01-12,Villeneuve-d'Ascq,France
13663,Melvin,R,Tang,Melvin Tang,Male,2021-02-02,Stuttgart,Germany
13664,Larry,T,Diaz,Larry Diaz,Male,2021-07-27,Oxon,United Kingdom
13665,Kristi,NULL,Randall,Kristi Randall,female,2021-08-02,Woolston,United Kingdom
13666,Teresa,NULL,Ruiz,Teresa Ruiz,female,2019-04-14,Grevenbroich,Germany
13667,Andres,NULL,Deng,Andres Deng,Male,2020-01-03,Les Ulis,France
13668,Stanley,Z,Martinez,Stanley Martinez,Male,2021-02-06,Coffs Harbour,Australia
13669,Kristy,NULL,Gill,Kristy Gill,female,2021-04-20,Gold Coast,Australia
13670,Brittney,K,Zeng,Brittney Zeng,female,2021-02-22,Port Macquarie,Australia
13671,Frank,NULL,Ramos,Frank Ramos,Male,2022-01-28,Poing,Germany
13672,Benjamin,C,Davis,Benjamin Davis,Male,2021-06-27,Lille,France
13673,Sandra,NULL,He,Sandra He,female,2021-11-17,Verrieres Le Buisson,France
13674,Drew,L,Shen,Drew Shen,Male,2021-05-05,Paris,France
13675,Stanley,NULL,Sai,Stanley Sai,Male,2021-06-16,London,United Kingdom
13676,George,L,Kapoor,George Kapoor,Male,2021-03-27,W. York,United Kingdom
13677,Brian,T,Albrecht,Brian Albrecht,female,2022-01-04,Saarbrücken,Germany
13678,Warren,A,Goel,Warren Goel,Male,2019-02-23,High Wycombe,United Kingdom
13679,Sandra,NULL,Li,Sandra Li,female,2019-02-23,Lancaster,United Kingdom
13680,Jan,K,Watson,Jan Watson,female,2019-02-17,Warrington,United Kingdom
13681,Adam,A,Hall,Adam Hall,Male,2021-10-01,Paris,France
13682,Fernando,M,Lopez,Fernando Lopez,Male,2021-06-13,Paderborn,Germany
13683,Sheila,C,Torres,Sheila Torres,female,2021-10-13,Kiel,Germany
13684,Francis,NULL,Dominguez,Francis Dominguez,Male,2021-11-29,Kassel,Germany
13685,Briana,NULL,Torres,Briana Torres,female,2019-04-29,Berlin,Germany
13686,Peter,NULL,Jai,Peter Jai,Male,2019-04-08,Dresden,Germany
13687,Mario,NULL,Xie,Mario Xie,Male,2019-02-09,Bury,United Kingdom
13688,Ruben,S,Sanchez,Ruben Sanchez,Male,2021-06-29,Oxon,United Kingdom
13689,Teresa,NULL,Ramos,Teresa Ramos,female,2019-02-21,York,United Kingdom
13690,Claudia,NULL,Gao,Claudia Gao,female,2019-02-23,W. York,United Kingdom
13691,Ariana,J,Bailey,Ariana Bailey,female,2019-02-25,Billericay,United Kingdom
13692,Curtis,E,Li,Curtis Li,Male,2021-10-23,Cambridge,United Kingdom
13693,Dominic,L,Gonzalez,Dominic Gonzalez,Male,2019-02-18,London,United Kingdom
13694,Savannah,E,Gray,Savannah Gray,female,2021-04-05,Gateshead,United Kingdom
13695,Christian,H,Clark,Christian Clark,Male,2021-06-18,Roubaix,France
13696,Katherine,NULL,Edwards,Katherine Edwards,female,2021-02-21,Neunkirchen,Germany
13697,Jésus,K,Munoz,Jésus Munoz,Male,2019-04-24,Offenbach,Germany
13698,Catherine,NULL,Sanchez,Catherine Sanchez,female,2021-02-20,Kassel,Germany
13699,Rachel,NULL,Alexander,Rachel Alexander,female,2021-10-15,Milwaukie,United States
13700,Evan,S,Howard,Evan Howard,Male,2020-05-24,Daly City,United States
13701,Haley,NULL,Scott,Haley Scott,female,2021-04-30,Newton,Canada
13702,Jessie,D,Suarez,Jessie Suarez,female,2020-05-17,Chula Vista,United States
13703,Mackenzie,J,Sanders,Mackenzie Sanders,female,2021-05-06,Kirkland,United States
13704,Victoria,J,Davis,Victoria Davis,female,2020-05-13,Walla Walla,United States
13705,Blake,NULL,Mitchell,Blake Mitchell,Male,2020-05-15,Portland,United States
13706,Kaitlyn,S,Peterson,Kaitlyn Peterson,female,2021-11-28,Cliffside,Canada
13707,Austin,NULL,Smith,Austin Smith,Male,2021-08-29,Royal Oak,Canada
13708,Jennifer,G,Bennett,Jennifer Bennett,female,2021-02-25,Cliffside,Canada
13709,Zachary,L,Robinson,Zachary Robinson,Male,2021-11-11,Langford,Canada
13710,Destiny,M,Harris,Destiny Harris,female,2021-10-30,Oak Bay,Canada
13711,Thomas,J,Mitchell,Thomas Mitchell,Male,2021-11-16,Royal Oak,Canada
13712,Nancy,E,Martinez,Nancy Martinez,female,2020-05-04,Beaverton,United States
13713,Alexander,M,Walker,Alexander Walker,Male,2020-05-27,Sedro Woolley,United States
13714,Amanda,NULL,Ward,Amanda Ward,female,2020-05-11,Milwaukie,United States
13715,Eduardo,NULL,Sanchez,Eduardo Sanchez,Male,2020-06-23,Chula Vista,United States
13716,Brandon,NULL,Jai,Brandon Jai,Male,2020-06-12,Downey,United States
13717,Audrey,H,Gill,Audrey Gill,female,2021-05-17,Beaverton,United States
13718,Marcus,NULL,Barnes,Marcus Barnes,Male,2020-05-31,Redmond,United States
13719,Isaac,NULL,Carter,Isaac Carter,Male,2021-05-26,Langford,Canada
13720,Cameron,R,Johnson,Cameron Johnson,Male,2021-09-13,Sooke,Canada
13721,Lucas,A,Howard,Lucas Howard,Male,2020-06-18,Olympia,United States
13722,Luke,NULL,Campbell,Luke Campbell,Male,2020-06-21,Puyallup,United States
13723,Leonard,D,Raje,Leonard Raje,Male,2021-11-01,Burbank,United States
13724,Charles,J,Thompson,Charles Thompson,Male,2020-06-10,Mill Valley,United States
13725,Nathan,NULL,Henderson,Nathan Henderson,Male,2020-06-18,San Gabriel,United States
13726,Austin,C,Lewis,Austin Lewis,Male,2020-06-14,Torrance,United States
13727,Paula,A,Rubio,Paula Rubio,female,2021-12-10,Berkeley,United States
13728,Taylor,NULL,Stewart,Taylor Stewart,female,2020-06-25,Bellflower,United States
13729,Jason,NULL,Li,Jason Li,Male,2020-06-24,Sedro Woolley,United States
13730,Walter,E,Suarez,Walter Suarez,Male,2020-05-30,Bellingham,United States
13731,Jan,R,James,Jan James,female,2022-01-23,Coronado,United States
13732,Julian,A,Isla,Julian Isla,female,2021-02-03,N. Vancouver,Canada
13733,Sydney,V,Collins,Sydney Collins,female,2020-06-01,Burien,United States
13734,Kristi,A,Gonzalez,Kristi Gonzalez,female,2020-06-05,Berkeley,United States
13735,Dennis,NULL,Guo,Dennis Guo,Male,2020-06-03,Bremerton,United States
13736,Cole,R,Rivera,Cole Rivera,Male,2020-06-09,Spring Valley,United States
13737,Garrett,NULL,Sanders,Garrett Sanders,Male,2021-07-01,Bellflower,United States
13738,Jose,NULL,Young,Jose Young,Male,2022-01-16,Los Angeles,United States
13739,Jason,H,Coleman,Jason Coleman,Male,2021-08-24,Renton,United States
13740,Jada,NULL,Ramirez,Jada Ramirez,female,2021-08-29,Walla Walla,United States
13741,Haley,A,Morgan,Haley Morgan,female,2020-06-15,Imperial Beach,United States
13742,Benjamin,NULL,Ross,Benjamin Ross,Male,2020-07-21,Bremerton,United States
13743,Isabella,NULL,Anderson,Isabella Anderson,female,2021-11-07,Oak Bay,Canada
13744,Alvin,C,Andersen,Alvin Andersen,Male,2020-07-28,Bremerton,United States
13745,Andrew,J,Robinson,Andrew Robinson,Male,2020-07-27,Milwaukie,United States
13746,Janelle,E,Madan,Janelle Madan,female,2020-07-10,Berkeley,United States
13747,Brian,J,Torres,Brian Torres,Male,2020-07-30,Kirkland,United States
13748,José,A,Martinez,José Martinez,Male,2021-04-20,Renton,United States
13749,Julio,C,Alonso,Julio Alonso,Male,2021-06-24,Burlingame,United States
13750,Raymond,A,Sai,Raymond Sai,Male,2021-06-08,Bremerton,United States
13751,Allison,M,Rivera,Allison Rivera,female,2021-06-20,Vancouver,Canada
13752,Isabella,L,Parker,Isabella Parker,female,2021-08-14,La Jolla,United States
13753,Rebecca,NULL,Nicholls,Rebecca Nicholls,female,2022-01-28,Redwood City,United States
13754,Paige,NULL,Peterson,Paige Peterson,female,2021-12-18,Ballard,United States
13755,Luke,J,Roberts,Luke Roberts,Male,2021-12-03,Beaverton,United States
13756,Kaylee,S,Young,Kaylee Young,female,2021-03-01,Sooke,Canada
13757,Jordyn,N,Griffin,Jordyn Griffin,female,2021-08-06,Issaquah,United States
13758,Alexandria,A,Bell,Alexandria Bell,female,2021-02-04,Langford,Canada
13759,Jackson,NULL,Scott,Jackson Scott,Male,2021-04-03,El Cajon,United States
13760,Brian,L,Cooper,Brian Cooper,Male,2021-06-13,Langley,Canada
13761,Logan,H,Powell,Logan Powell,Male,2021-06-24,Oregon City,United States
13762,Gavin,NULL,Long,Gavin Long,Male,2021-03-27,Royal Oak,Canada
13763,Stephanie,D,Richardson,Stephanie Richardson,female,2021-09-10,Yakima,United States
13764,Stephanie,J,Parker,Stephanie Parker,female,2021-03-17,Dunkerque,France
13765,Jaime,NULL,Shen,Jaime Shen,Male,2019-03-02,London,United Kingdom
13766,Joe,NULL,Gill,Joe Gill,Male,2020-01-14,Paris,France
13767,Linda,NULL,Jimenez,Linda Jimenez,female,2019-04-10,München,Germany
13768,Ross,B,Munoz,Ross Munoz,Male,2020-01-17,Courbevoie,France
13769,Brendan,NULL,Kumar,Brendan Kumar,Male,2020-01-17,Lieusaint,France
13770,Gerald,A,Moreno,Gerald Moreno,Male,2019-04-19,Frankfurt,Germany
13771,Victor,L,Moreno,Victor Moreno,Male,2019-05-09,Hamburg,Germany
13772,Michele,K,Perez,Michele Perez,female,2019-03-06,Peterborough,United Kingdom
13773,Dana,L,Blanco,Dana Blanco,female,2021-07-10,Dunkerque,France
13774,Steve,L,Guo,Steve Guo,Male,2019-05-28,Hamburg,Germany
13775,Patricia,NULL,Subram,Patricia Subram,female,2021-12-19,Hannover,Germany
13776,Miguel,NULL,Carter,Miguel Carter,Male,2021-03-08,Billericay,United Kingdom
13777,Manuel,C,Perez,Manuel Perez,Male,2019-03-26,London,United Kingdom
13778,Roger,L,Huang,Roger Huang,Male,2019-05-08,Braunschweig,Germany
13779,Manuel,NULL,Garcia,Manuel Garcia,Male,2020-01-02,Paris,France
13780,Monica,NULL,Perez,Monica Perez,female,2021-11-24,Colombes,France
13781,Dominique,NULL,Patel,Dominique Patel,female,2021-06-03,Paris,France
13782,Kelli,L,Lu,Kelli Lu,female,2019-05-03,Essen,Germany
13783,Logan,M,Wright,Logan Wright,Male,2019-03-18,Peterborough,United Kingdom
13784,Spencer,NULL,Griffin,Spencer Griffin,Male,2019-03-08,Warrington,United Kingdom
13785,Clayton,NULL,She,Clayton She,Male,2021-04-29,London,United Kingdom
13786,Jon,NULL,Chavez,Jon Chavez,Male,2021-08-04,Kassel,Germany
13787,Glenn,NULL,Cai,Glenn Cai,Male,2021-05-16,Grevenbroich,Germany
13788,Kari,NULL,Fernandez,Kari Fernandez,female,2021-03-30,Birmingham,United Kingdom
13789,Julie,M,Shan,Julie Shan,female,2019-05-09,Saarbrücken,Germany
13790,Nina,O,Deng,Nina Deng,female,2019-05-17,Münster,Germany
13791,Audrey,NULL,Martin,Audrey Martin,female,2021-06-05,Milton Keynes,United Kingdom
13792,Charles,NULL,Taylor,Charles Taylor,Male,2019-03-02,York,United Kingdom
